d,price_usd,address_01_1
2018-04-21,8863.5408290473,1693447
2018-04-22,8800.9590870836,1697742
2018-04-23,8930.7846335476,1699239
2018-04-24,9652.2137887201,1686842
2018-04-25,8855.5089365868,1668778
2018-04-26,9264.7274269433,1668554
2018-04-27,8981.3307901812,1671261
2018-04-28,9341.8246846873,1671452
2018-04-29,9396.9976297487,1674203
2018-04-30,9228.7264836353,1676617
2018-05-01,9072.1687574518,1679555
2018-05-02,9204.1276405611,1680931
2018-05-03,9750.7001464056,1684596
2018-05-04,9696.6429099942,1685892
2018-05-05,9795.9257720631,1685277
2018-05-06,9595.0868194039,1684600
2018-05-07,9339.5108471654,1686908
2018-05-08,9212.3696347165,1690546
2018-05-09,9293.0422735243,1694357
2018-05-10,9037.530509059,1698420
2018-05-11,8419.7585873758,1700185
2018-05-12,8485.775266803,1695609
2018-05-13,8695.8330938048,1699026
2018-05-14,8671.0741747516,1704085
2018-05-15,8488.463421391,1709113
2018-05-16,8327.7562013442,1712717
2018-05-17,8050.5162393337,1700344
2018-05-18,8233.0864552893,1687818
2018-05-19,8229.4829357101,1688981
2018-05-20,8511.4488302163,1694827
2018-05-21,8398.6231265342,1697087
2018-05-22,8007.526532145,1690973
2018-05-23,7520.867679135,1688119
2018-05-24,7575.6244859731,1688744
2018-05-25,7425.3756744594,1689691
2018-05-26,7326.3031864407,1691618
2018-05-27,7338.1930444185,1693051
2018-05-28,7110.8238816482,1688648
2018-05-29,7453.6337250146,1688997
2018-05-30,7374.6690490941,1690545
2018-05-31,7478.7418670368,1693284
2018-06-01,7519.8357372881,1697385
2018-06-02,7637.4482530684,1698173
2018-06-03,7702.1579330801,1701239
2018-06-04,7486.6531995909,1697002
2018-06-05,7611.1498527177,1697840
2018-06-06,7650.7758071303,1691921
2018-06-07,7665.9478962595,1694444
2018-06-08,7622.6023302163,1696921
2018-06-09,7556.1716978375,1698515
2018-06-10,6744.7358009936,1699836
2018-06-11,6849.4526873174,1704407
2018-06-12,6526.6996800117,1708322
2018-06-13,6306.5131680304,1697137
2018-06-14,6629.7701241964,1698363
2018-06-15,6399.6740464641,1697422
2018-06-16,6495.3153091759,1699239
2018-06-17,6450.6939728229,1697877
2018-06-18,6703.8125897136,1699882
2018-06-19,6732.5088091759,1700010
2018-06-20,6753.2068258329,1697422
2018-06-21,6720.3732343659,1697348
2018-06-22,6059.5758591467,1698129
2018-06-23,6174.2257793688,1696816
2018-06-24,6146.4871949153,1696872
2018-06-25,6243.5354409702,1697334
2018-06-26,6096.1287662186,1700231
2018-06-27,6139.1896832262,1700293
2018-06-28,5858.6357781999,1700949
2018-06-29,6220.9137150789,1701530
2018-06-30,6375.5412314436,1699898
2018-07-01,6361.4025388662,1701490
2018-07-02,6608.367157218,1702737
2018-07-03,6498.3078591467,1699595
2018-07-04,6579.3333763881,1698561
2018-07-05,6535.2984026885,1698465
2018-07-06,6598.4590958504,1700106
2018-07-07,6737.8560803624,1701857
2018-07-08,6704.9199801286,1702279
2018-07-09,6664.0240935126,1700939
2018-07-10,6309.0840040912,1701131
2018-07-11,6377.9765113968,1698377
2018-07-12,6159.4666762127,1698246
2018-07-13,6208.9855718878,1701061
2018-07-14,6255.1124786674,1702842
2018-07-15,6347.6042738165,1703368
2018-07-16,6710.8074374635,1705081
2018-07-17,7320.5948278784,1702300
2018-07-18,7376.0383392753,1702123
2018-07-19,7467.0342980713,1702624
2018-07-20,7327.256682934,1704016
2018-07-21,7410.5656203974,1705175
2018-07-22,7399.4837469316,1706485
2018-07-23,7716.1586274109,1705914
2018-07-24,8397.6165216248,1706830
2018-07-25,8202.7203953828,1705317
2018-07-26,7913.9307781999,1706625
2018-07-27,8173.7746113384,1708374
2018-07-28,8190.360056692,1707561
2018-07-29,8229.6058386908,1709681
2018-07-30,8171.839519287,1709691
2018-07-31,7725.1330359439,1711767
2018-08-01,7596.6980119813,1715132
2018-08-02,7542.6946618936,1711752
2018-08-03,7411.3442501461,1712526
2018-08-04,7002.2086528346,1713603
2018-08-05,7031.5877510228,1715421
2018-08-06,6929.9908942139,1718268
2018-08-07,6722.5784327878,1718511
2018-08-08,6267.3886735827,1719735
2018-08-09,6558.0969079486,1721805
2018-08-10,6135.7518585622,1724216
2018-08-11,6313.749311806,1724667
2018-08-12,6314.6916557569,1726716
2018-08-13,6265.848043834,1728734
2018-08-14,6184.8290856224,1730565
2018-08-15,6270.2147986558,1732216
2018-08-16,6290.7504552893,1733813
2018-08-17,6563.0782887201,1734596
2018-08-18,6399.2874468147,1734207
2018-08-19,6490.7161271187,1736191
2018-08-20,6272.9527288136,1736043
2018-08-21,6473.0760394506,1734106
2018-08-22,6365.0098316774,1731915
2018-08-23,6516.4090254237,1731105
2018-08-24,6697.7318787259,1731713
2018-08-25,6745.4389392168,1732881
2018-08-26,6689.8693331385,1732351
2018-08-27,6839.158952367,1732608
2018-08-28,7092.9738082992,1734358
2018-08-29,7033.4280680888,1734872
2018-08-30,6966.9637437171,1735240
2018-08-31,7025.1407802455,1736525
2018-09-01,7192.3525473407,1735506
2018-09-02,7286.6677910579,1737154
2018-09-03,7257.47021391,1738527
2018-09-04,7358.8114789597,1739579
2018-09-05,6790.8973284629,1737285
2018-09-06,6488.075936879,1738280
2018-09-07,6408.653622443,1741475
2018-09-08,6187.7905023378,1743706
2018-09-09,6249.2463103448,1744240
2018-09-10,6295.3886025716,1744855
2018-09-11,6278.4246396844,1745211
2018-09-12,6327.5363632379,1744794
2018-09-13,6490.9123164816,1743939
2018-09-14,6494.6954789597,1744627
2018-09-15,6524.1656674459,1744919
2018-09-16,6497.4047013442,1746536
2018-09-17,6258.5948749269,1745762
2018-09-18,6340.3477901812,1745617
2018-09-19,6383.9518758036,1744748
2018-09-20,6498.6071110462,1745634
2018-09-21,6741.1428988895,1744457
2018-09-22,6705.4760511397,1745803
2018-09-23,6703.1368495032,1746840
2018-09-24,6576.5450032145,1748298
2018-09-25,6416.4440216248,1749057
2018-09-26,6463.2504035652,1748080
2018-09-27,6677.9004886032,1749394
2018-09-28,6623.126159848,1750539
2018-09-29,6584.4991475745,1751900
2018-09-30,6604.485028346,1753637
2018-10-01,6561.8138322618,1756370
2018-10-02,6508.7209386324,1752794
2018-10-03,6464.4568436587,1753633
2018-10-04,6545.2856677382,1754343
2018-10-05,6585.1495797779,1755860
2018-10-06,6550.4783158971,1756728
2018-10-07,6564.5682600818,1758262
2018-10-08,6604.6852741087,1758409
2018-10-09,6590.4286221508,1758911
2018-10-10,6529.1024360023,1760572
2018-10-11,6159.2516426067,1761065
2018-10-12,6191.6772232613,1759510
2018-10-13,6197.6856963764,1759919
2018-10-14,6182.8793442431,1761017
2018-10-15,6442.7154140853,1760164
2018-10-16,6461.9371592636,1759855
2018-10-17,6442.7307001753,1761170
2018-10-18,6396.4798120982,1761783
2018-10-19,6383.077840152,1760817
2018-10-20,6408.2527463472,1763054
2018-10-21,6415.3405029223,1764758
2018-10-22,6408.0336355932,1765794
2018-10-23,6395.9876668615,1766729
2018-10-24,6413.8036411455,1767243
2018-10-25,6402.3248591467,1767542
2018-10-26,6404.1085523086,1768013
2018-10-27,6409.4053275862,1768994
2018-10-28,6406.6332530684,1770814
2018-10-29,6263.0417346581,1773433
2018-10-30,6272.1677282291,1773690
2018-10-31,6306.3169313267,1776024
2018-11-01,6342.9775005845,1775974
2018-11-02,6348.1685827002,1776444
2018-11-03,6332.4341329632,1777246
2018-11-04,6420.4220002922,1778349
2018-11-05,6402.9468389831,1782936
2018-11-06,6441.1452188779,1784486
2018-11-07,6500.8698050848,1782465
2018-11-08,6406.7529374635,1780522
2018-11-09,6331.3787670953,1784132
2018-11-10,6353.1127340736,1784646
2018-11-11,6335.4142039743,1785128
2018-11-12,6320.6560537697,1785068
2018-11-13,6267.9379912332,1785365
2018-11-14,5574.2583489188,1791542
2018-11-15,5538.5606078317,1787262
2018-11-16,5496.0162311514,1786531
2018-11-17,5501.0923404442,1788208
2018-11-18,5555.3763383986,1790739
2018-11-19,4792.2000236704,1791943
2018-11-20,4317.530670076,1789945
2018-11-21,4549.3220099357,1790321
2018-11-22,4303.6155485096,1788512
2018-11-23,4289.8928533022,1789257
2018-11-24,3806.3169248977,1787348
2018-11-25,3946.8508743425,1786976
2018-11-26,3700.2859926943,1788783
2018-11-27,3776.5559053185,1790940
2018-11-28,4208.4752691409,1795659
2018-11-29,4239.0394883109,1796717
2018-11-30,3973.3340523086,1798325
2018-12-01,4148.0737255991,1798401
2018-12-02,4098.7467638808,1800937
2018-12-03,3843.9766659848,1803152
2018-12-04,3892.9516469901,1795076
2018-12-05,3709.52085827,1797236
2018-12-06,3511.9689815897,1797835
2018-12-07,3372.9956925774,1797115
2018-12-08,3407.951194623,1798188
2018-12-09,3540.439575979,1799866
2018-12-10,3413.5925841613,1799432
2018-12-11,3352.5642001753,1802462
2018-12-12,3423.0129178843,1804287
2018-12-13,3260.341582408,1808966
2018-12-14,3198.9474736996,1808151
2018-12-15,3185.074043834,1812735
2018-12-16,3195.4145552309,1816726
2018-12-17,3499.1564818819,1817585
2018-12-18,3659.5273793104,1819741
2018-12-19,3697.7253033314,1820440
2018-12-20,4067.7377077732,1821068
2018-12-21,3839.0851084161,1819194
2018-12-22,3964.9461163063,1821800
2018-12-23,3942.6669959088,1824695
2018-12-24,4040.0457895967,1824048
2018-12-25,3761.5840108124,1826511
2018-12-26,3807.6574535359,1828680
2018-12-27,3585.4605359439,1830013
2018-12-28,3881.0548848627,1832232
2018-12-29,3823.1383261251,1834522
2018-12-30,3825.4074628872,1835493
2018-12-31,3687.1999400935,1836010
2019-01-01,3808.1178316774,1836873
2019-01-02,3898.1974880187,1838382
2019-01-03,3784.3886347165,1838281
2019-01-04,3827.5245943893,1838997
2019-01-05,3798.6139549971,1840502
2019-01-06,4045.9937749854,1841267
2019-01-07,4001.0182781999,1841142
2019-01-08,3992.6227893045,1839144
2019-01-09,4004.2590356517,1841353
2019-01-10,3627.9034500292,1842540
2019-01-11,3624.1614210988,1844399
2019-01-12,3617.0220783168,1845074
2019-01-13,3508.6701081239,1846847
2019-01-14,3666.9451937464,1847088
2019-01-15,3581.293015488,1846509
2019-01-16,3606.9865756867,1849539
2019-01-17,3640.1291306254,1849928
2019-01-18,3609.4267361192,1850007
2019-01-19,3687.3019611338,1849178
2019-01-20,3538.313722969,1849998
2019-01-21,3535.623393045,1850213
2019-01-22,3577.3083497954,1849592
2019-01-23,3551.8938211572,1852349
2019-01-24,3567.5889336645,1850650
2019-01-25,3561.3504979544,1852098
2019-01-26,3557.0399152542,1850013
2019-01-27,3537.6141306254,1850429
2019-01-28,3435.0525140269,1851127
2019-01-29,3395.8237632963,1850820
2019-01-30,3437.8958661601,1853486
2019-01-31,3410.131616014,1855306
2019-02-01,3445.0498912916,1853558
2019-02-02,3461.9351174752,1856048
2019-02-03,3413.0216163063,1857256
2019-02-04,3411.3879617183,1857272
2019-02-05,3426.4650113968,1865513
2019-02-06,3367.5063649912,1863579
2019-02-07,3358.8735990649,1863030
2019-02-08,3612.4796192285,1864855
2019-02-09,3621.2681209819,1864402
2019-02-10,3642.0223591467,1865370
2019-02-11,3590.6184836353,1863938
2019-02-12,3587.9024658095,1864734
2019-02-13,3576.0853725891,1858679
2019-02-14,3561.9163834015,1858402
2019-02-15,3565.0069237288,1859464
2019-02-16,3584.73600263,1858076
2019-02-17,3622.7574289889,1859514
2019-02-18,3866.1292171245,1857798
2019-02-19,3895.4352109877,1860257
2019-02-20,3931.6138290473,1858384
2019-02-21,3892.2617942724,1856905
2019-02-22,3948.3005105202,1850738
2019-02-23,4110.1511212741,1850226
2019-02-24,3754.183789889,1851734
2019-02-25,3822.0186966686,1853107
2019-02-26,3796.1750683811,1853171
2019-02-27,3799.3819924021,1854984
2019-02-28,3792.947722969,1854192
2019-03-01,3810.6326925774,1854620
2019-03-02,3809.6433909994,1856277
2019-03-03,3782.3818702513,1856574
2019-03-04,3698.1618550555,1858048
2019-03-05,3840.1280490941,1859737
2019-03-06,3851.9984254822,1862854
2019-03-07,3855.9231683226,1858777
2019-03-08,3839.233552893,1859359
2019-03-09,3910.3611665693,1860066
2019-03-10,3903.9119509059,1860848
2019-03-11,3851.5689216832,1862941
2019-03-12,3858.9148237873,1864705
2019-03-13,3851.9574663939,1861209
2019-03-14,3853.7832650497,1860850
2019-03-15,3901.9142068966,1862864
2019-03-16,3989.7960768556,1863141
2019-03-17,3967.1434944477,1864717
2019-03-18,3969.4401458212,1864528
2019-03-19,3996.1679035652,1869852
2019-03-20,4030.6552758621,1868887
2019-03-21,3976.2738500877,1868450
2019-03-22,3983.8876458212,1868392
2019-03-23,3981.7760330216,1870322
2019-03-24,3970.6669880187,1872552
2019-03-25,3908.2388386908,1875311
2019-03-26,3917.763402104,1877922
2019-03-27,4027.0079178843,1878561
2019-03-28,4010.9374620105,1884176
2019-03-29,4089.4610400351,1879913
2019-03-30,4091.8910383402,1878272
2019-03-31,4094.3178147282,1875706
2019-04-01,4138.4178077148,1880286
2019-04-02,4903.719462069,1885206
2019-04-03,4960.2276027469,1885644
2019-04-04,4911.2697024547,1884349
2019-04-05,5033.2254836938,1875250
2019-04-06,5044.3568459381,1870558
2019-04-07,5189.1119555815,1872293
2019-04-08,5283.4230248393,1873404
2019-04-09,5195.5779088253,1879012
2019-04-10,5311.7416032729,1884699
2019-04-11,5050.6660085915,1884094
2019-04-12,5082.8614320281,1882771
2019-04-13,5074.7906925774,1885634
2019-04-14,5156.8040406195,1884405
2019-04-15,5042.897738457,1886674
2019-04-16,5205.9629574518,1886922
2019-04-17,5226.3522151958,1887287
2019-04-18,5278.5023395675,1884233
2019-04-19,5289.9512191116,1882247
2019-04-20,5313.9732621274,1882765
2019-04-21,5295.7338281707,1880731
2019-04-22,5383.7999753361,1884619
2019-04-23,5544.8627118644,1894026
2019-04-24,5431.9479196376,1887929
2019-04-25,5127.6731673875,1892084
2019-04-26,5150.1646606663,1886719
2019-04-27,5181.807763647,1887435
2019-04-28,5148.6696154296,1887779
2019-04-29,5148.8004932788,1894076
2019-04-30,5266.6182025132,1896436
2019-05-01,5315.1753290473,1895149
2019-05-02,5393.1293763881,1896174
2019-05-03,5658.4303883694,1894371
2019-05-04,5774.7124286967,1894293
2019-05-05,5728.3517022209,1892229
2019-05-06,5691.6883740503,1894976
2019-05-07,5825.744893045,1899559
2019-05-08,5931.8005949737,1901031
2019-05-09,6150.1404447691,1900595
2019-05-10,6357.463493571,1903945
2019-05-11,7325.0828603156,1909069
2019-05-12,6942.6231745178,1899748
2019-05-13,7798.9057360023,1900410
2019-05-14,7955.5576823495,1908468
2019-05-15,8215.2068383986,1921500
2019-05-16,7862.0716023378,1931940
2019-05-17,7326.9206818819,1933421
2019-05-18,7277.9875634132,1927793
2019-05-19,8219.7427869667,1928679
2019-05-20,7981.1393789597,1932525
2019-05-21,7983.8084773817,1935810
2019-05-22,7667.9021148451,1937580
2019-05-23,7897.4712936879,1939129
2019-05-24,7987.1003676213,1937966
2019-05-25,8061.5917607247,1940190
2019-05-26,8731.5249558738,1942733
2019-05-27,8816.7867083577,1937250
2019-05-28,8719.1258483343,1945289
2019-05-29,8655.4885061368,1950115
2019-05-30,8271.6219631794,1952902
2019-05-31,8556.222185564,1961136
2019-06-01,8554.8073296318,1949876
2019-06-02,8744.3537454705,1936385
2019-06-03,8173.4012705435,1934184
2019-06-04,7649.9393319696,1945116
2019-06-05,7798.5444663939,1942144
2019-06-06,7776.7133261251,1939991
2019-06-07,8023.950093045,1933986
2019-06-08,7939.8051548802,1939836
2019-06-09,7634.0657507306,1946490
2019-06-10,7993.3025385739,1951944
2019-06-11,7922.4836271186,1955253
2019-06-12,8146.7561250731,1957836
2019-06-13,8232.7773413793,1961747
2019-06-14,8698.0048150205,1955041
2019-06-15,8850.584816014,1946298
2019-06-16,9019.5170067212,1950814
2019-06-17,9340.5721887785,1956919
2019-06-18,9047.1327444769,1961106
2019-06-19,9285.0556765634,1961199
2019-06-20,9546.7197781999,1968779
2019-06-21,10083.4863136762,1978669
2019-06-22,10685.2952327878,1979274
2019-06-23,10794.4276963764,1973631
2019-06-24,11004.2069094681,1946246
2019-06-25,11726.2638308007,1951292
2019-06-26,12863.4606849795,1962138
2019-06-27,11109.7978418469,1971353
2019-06-28,12358.2079582116,1975582
2019-06-29,11944.3515473407,1966888
2019-06-30,10842.6167109877,1968403
2019-07-01,10569.5517282291,1970175
2019-07-02,10766.0833162186,1967214
2019-07-03,11952.0248935126,1966003
2019-07-04,11177.0103787551,1965105
2019-07-05,10998.3991004676,1962882
2019-07-06,11208.225600526,1964692
2019-07-07,11456.1836039158,1966584
2019-07-08,12319.6228758036,1965797
2019-07-09,12579.107616014,1968447
2019-07-10,12106.7829313267,1972552
2019-07-11,11294.678028346,1975654
2019-07-12,11813.3237158971,1971930
2019-07-13,11346.837148159,1973196
2019-07-14,10283.0757891292,1976011
2019-07-15,10926.3802741087,1978921
2019-07-16,9471.1408647575,1981238
2019-07-17,9674.8824611338,1985921
2019-07-18,10679.8906896552,1993961
2019-07-19,10532.2027291058,1995010
2019-07-20,10862.6485479252,1990894
2019-07-21,10589.7064907656,1992303
2019-07-22,10318.5609251899,1996665
2019-07-23,9866.6489403857,1998237
2019-07-24,9792.7875365284,2001510
2019-07-25,9897.1867860316,2001472
2019-07-26,9836.6967881356,2002107
2019-07-27,9446.6720520748,2005446
2019-07-28,9529.7887919345,2007278
2019-07-29,9504.1589159556,2006975
2019-07-30,9589.1092060199,2007391
2019-07-31,10059.0040189947,2008037
2019-08-01,10400.3070143776,2011779
2019-08-02,10529.6944544126,2008216
2019-08-03,10810.4216686148,2008291
2019-08-04,10986.5089291058,2009006
2019-08-05,11790.0239375804,2010279
2019-08-06,11423.4970017534,2010042
2019-08-07,11967.2735473407,2011726
2019-08-08,11938.2346108708,2009326
2019-08-09,11858.3410984804,2008230
2019-08-10,11303.7305618936,2009694
2019-08-11,11530.195242256,2012221
2019-08-12,11384.6962465809,2013786
2019-08-13,10867.05475827,2011649
2019-08-14,10024.3795917008,2013282
2019-08-15,10310.0858696669,2014216
2019-08-16,10373.3219028054,2016882
2019-08-17,10207.1555616598,2018643
2019-08-18,10331.3099760374,2020649
2019-08-19,10884.6297744009,2022240
2019-08-20,10771.3923793688,2023213
2019-08-21,10096.8302238457,2026463
2019-08-22,10119.7145248393,2012227
2019-08-23,10414.1441725891,2009052
2019-08-24,10147.0871548802,2009213
2019-08-25,10100.3567783752,2008529
2019-08-26,10362.6434723553,2007017
2019-08-27,10168.221571654,2005736
2019-08-28,9724.799978083,2006335
2019-08-29,9482.3117349503,2009640
2019-08-30,9577.678823495,2010809
2019-08-31,9605.0244614261,2012226
2019-09-01,9762.9365568966,2014204
2019-09-02,10377.3383845704,2015659
2019-09-03,10618.7815058445,2014056
2019-09-04,10577.2410839275,2014355
2019-09-05,10580.1846995909,2015494
2019-09-06,10330.8497312098,2014019
2019-09-07,10494.5069649328,2015682
2019-09-08,10407.2656573933,2018546
2019-09-09,10332.4644424313,2019099
2019-09-10,10085.9519243133,2020378
2019-09-11,10142.1480603741,2021828
2019-09-12,10403.3599707773,2023023
2019-09-13,10345.3387469316,2022300
2019-09-14,10363.4528963179,2023008
2019-09-15,10306.1696674459,2024811
2019-09-16,10257.822761543,2025065
2019-09-17,10195.6111811806,2025505
2019-09-18,10161.3188664524,2025981
2019-09-19,10268.3926291642,2027846
2019-09-20,10170.1251161309,2028131
2019-09-21,9986.4061081239,2029236
2019-09-22,10047.0134748685,2030831
2019-09-23,9692.7410479252,2035115
2019-09-24,8613.6712485097,2035820
2019-09-25,8424.1576464056,2039013
2019-09-26,8091.6952992402,2040330
2019-09-27,8186.7796392753,2042150
2019-09-28,8201.9790134424,2044162
2019-09-29,8064.5080623612,2045154
2019-09-30,8282.3654541204,2049129
2019-10-01,8314.5513901227,2050006
2019-10-02,8362.5307323203,2052413
2019-10-03,8254.3399102864,2053452
2019-10-04,8165.6861512566,2053659
2019-10-05,8141.6337137931,2055623
2019-10-06,7854.6098129749,2056767
2019-10-07,8226.0234292811,2058682
2019-10-08,8190.1151207481,2057246
2019-10-09,8598.3319207481,2058288
2019-10-10,8578.0903793103,2059451
2019-10-11,8289.8540289305,2058942
2019-10-12,8323.7501440678,2059314
2019-10-13,8291.2506514319,2060133
2019-10-14,8346.3684365868,2060337
2019-10-15,8160.7126275278,2061044
2019-10-16,8003.8559231444,2061621
2019-10-17,8072.4893822911,2062872
2019-10-18,7959.331993571,2061753
2019-10-19,7948.4773372297,2062231
2019-10-20,8213.7090392753,2062430
2019-10-21,8211.6545587376,2063196
2019-10-22,8029.2053728814,2062147
2019-10-23,7458.0358568089,2064360
2019-10-24,7454.3711381648,2065933
2019-10-25,8656.655177557,2060603
2019-10-26,9249.6467609585,2053239
2019-10-27,9558.1560440094,2047692
2019-10-28,9319.1781416715,2039716
2019-10-29,9431.2071239042,2032944
2019-10-30,9182.8550651666,2029868
2019-10-31,9155.2772987727,2029420
2019-11-01,9251.3812934541,2023694
2019-11-02,9300.1908375219,2021546
2019-11-03,9209.6386960842,2019234
2019-11-04,9418.3601306254,2017427
2019-11-05,9330.787222969,2016524
2019-11-06,9354.9333822911,2015766
2019-11-07,9210.7482223846,2016183
2019-11-08,8791.3339349503,2016224
2019-11-09,8810.7845619521,2015283
2019-11-10,9042.8907232028,2014975
2019-11-11,8713.2079295734,2015265
2019-11-12,8788.9581429573,2016019
2019-11-13,8766.7294305085,2015542
2019-11-14,8645.4358036236,2016582
2019-11-15,8465.8778885447,2016870
2019-11-16,8477.6902428404,2017649
2019-11-17,8505.1612232613,2017075
2019-11-18,8183.5334135009,2018969
2019-11-19,8116.8206725891,2016279
2019-11-20,8076.5546600818,2016300
2019-11-21,7612.2774880187,2018673
2019-11-22,7277.524273232,2022755
2019-11-23,7324.8361785506,2019607
2019-11-24,6943.3806560491,2021936
2019-11-25,7139.0446859731,2026874
2019-11-26,7165.4377302747,2027737
2019-11-27,7526.86381654,2028765
2019-11-28,7436.3363817066,2027555
2019-11-29,7747.7380420807,2031345
2019-11-30,7556.1937212157,2033281
2019-12-01,7417.7272060199,2035574
2019-12-02,7318.3125218001,2036953
2019-12-03,7306.4462333139,2036816
2019-12-04,7215.0203448276,2033889
2019-12-05,7404.0867949737,2035423
2019-12-06,7534.2083559322,2037276
2019-12-07,7512.06140263,2037850
2019-12-08,7528.9402694331,2037384
2019-12-09,7340.2274590883,2038299
2019-12-10,7232.0917837522,2037633
2019-12-11,7200.4644459965,2036615
2019-12-12,7192.8490242548,2037952
2019-12-13,7244.9037200468,2039334
2019-12-14,7071.1070902981,2039257
2019-12-15,7111.2866699591,2039309
2019-12-16,6882.3957953244,2036655
2019-12-17,6608.9619798364,2039096
2019-12-18,7284.6254836353,2041543
2019-12-19,7146.1676376388,2039761
2019-12-20,7184.2191720631,2039842
2019-12-21,7140.29801128,2041005
2019-12-22,7479.4024078901,2042109
2019-12-23,7321.7487238457,2041645
2019-12-24,7235.6290838106,2039945
2019-12-25,7191.1741656926,2040451
2019-12-26,7194.6397583285,2041682
2019-12-27,7237.1504472823,2043084
2019-12-28,7306.6433082992,2044337
2019-12-29,7391.578521391,2043770
2019-12-30,7229.3971006429,2042916
2019-12-31,7167.3950546464,2040267
2020-01-01,7170.6318687902,2041374
2020-01-02,6946.8252691409,2041299
2020-01-03,7315.3093603156,2041618
2020-01-04,7343.1641943893,2042370
2020-01-05,7345.5306918177,2043581
2020-01-06,7765.7977346581,2042116
2020-01-07,8136.0868419053,2041414
2020-01-08,8059.699528872,2043087
2020-01-09,7817.1360932203,2036711
